date,name,iso3166-2,iso3166-1,cases,cumulative_cases
2021-01-26,Mangystau Region,KZ-MAN,KZ,10,3983
2021-01-27,Mangystau Region,KZ-MAN,KZ,15,3998
2021-01-28,Mangystau Region,KZ-MAN,KZ,16,4014
2021-01-29,Mangystau Region,KZ-MAN,KZ,11,4025
2021-01-30,Mangystau Region,KZ-MAN,KZ,13,4038
2021-01-31,Mangystau Region,KZ-MAN,KZ,10,4048
2021-02-01,Mangystau Region,KZ-MAN,KZ,8,4056
2021-02-02,Mangystau Region,KZ-MAN,KZ,9,4065
2021-02-03,Mangystau Region,KZ-MAN,KZ,16,4081
2021-02-04,Mangystau Region,KZ-MAN,KZ,17,4098
2021-02-05,Mangystau Region,KZ-MAN,KZ,15,4113
2021-02-06,Mangystau Region,KZ-MAN,KZ,7,4120
2021-02-07,Mangystau Region,KZ-MAN,KZ,7,4127
2021-02-09,Mangystau Region,KZ-MAN,KZ,1,4128
2021-02-10,Mangystau Region,KZ-MAN,KZ,7,4135
2021-02-11,Mangystau Region,KZ-MAN,KZ,7,4142
2021-02-12,Mangystau Region,KZ-MAN,KZ,3,4145
2021-02-13,Mangystau Region,KZ-MAN,KZ,10,4155
2021-02-14,Mangystau Region,KZ-MAN,KZ,7,4162
2021-02-15,Mangystau Region,KZ-MAN,KZ,3,4165
2021-02-16,Mangystau Region,KZ-MAN,KZ,5,4170
2021-02-17,Mangystau Region,KZ-MAN,KZ,4,4174
2021-02-18,Mangystau Region,KZ-MAN,KZ,5,4179
2021-02-19,Mangystau Region,KZ-MAN,KZ,11,4190
2021-02-20,Mangystau Region,KZ-MAN,KZ,9,4199
2021-02-21,Mangystau Region,KZ-MAN,KZ,3,4202
2021-02-23,Mangystau Region,KZ-MAN,KZ,5,4207
2021-02-24,Mangystau Region,KZ-MAN,KZ,5,4212
2021-02-25,Mangystau Region,KZ-MAN,KZ,2,4214
2021-02-26,Mangystau Region,KZ-MAN,KZ,5,4219
2021-02-27,Mangystau Region,KZ-MAN,KZ,7,4226
2021-02-28,Mangystau Region,KZ-MAN,KZ,4,4230
2021-03-01,Mangystau Region,KZ-MAN,KZ,1,4231
2021-03-02,Mangystau Region,KZ-MAN,KZ,51,4282
2021-03-03,Mangystau Region,KZ-MAN,KZ,3,4285
2021-03-04,Mangystau Region,KZ-MAN,KZ,3,4288
2021-03-05,Mangystau Region,KZ-MAN,KZ,4,4292
2021-03-07,Mangystau Region,KZ-MAN,KZ,3,4295
2021-03-08,Mangystau Region,KZ-MAN,KZ,3,4298
2021-03-10,Mangystau Region,KZ-MAN,KZ,2,4300
2021-03-16,Mangystau Region,KZ-MAN,KZ,11,4311
2021-03-17,Mangystau Region,KZ-MAN,KZ,8,4319
2021-03-18,Mangystau Region,KZ-MAN,KZ,6,4325
2021-03-19,Mangystau Region,KZ-MAN,KZ,5,4330
2021-03-20,Mangystau Region,KZ-MAN,KZ,18,4348
2021-03-21,Mangystau Region,KZ-MAN,KZ,13,4361
2021-03-22,Mangystau Region,KZ-MAN,KZ,2,4363
2021-03-23,Mangystau Region,KZ-MAN,KZ,1,4364
2021-03-24,Mangystau Region,KZ-MAN,KZ,5,4369
2021-03-25,Mangystau Region,KZ-MAN,KZ,2,4371
2021-03-26,Mangystau Region,KZ-MAN,KZ,10,4381
2021-03-27,Mangystau Region,KZ-MAN,KZ,5,4386
2021-03-28,Mangystau Region,KZ-MAN,KZ,10,4396
2021-03-30,Mangystau Region,KZ-MAN,KZ,13,4409
2021-03-31,Mangystau Region,KZ-MAN,KZ,19,4428
2021-04-01,Mangystau Region,KZ-MAN,KZ,22,4450
2021-04-02,Mangystau Region,KZ-MAN,KZ,25,4475
2021-04-03,Mangystau Region,KZ-MAN,KZ,24,4499
2021-04-04,Mangystau Region,KZ-MAN,KZ,31,4530
2021-04-05,Mangystau Region,KZ-MAN,KZ,11,4541
2021-04-06,Mangystau Region,KZ-MAN,KZ,11,4552
2021-04-07,Mangystau Region,KZ-MAN,KZ,43,4595
2021-04-08,Mangystau Region,KZ-MAN,KZ,33,4628
2021-04-09,Mangystau Region,KZ-MAN,KZ,31,4659
2021-04-10,Mangystau Region,KZ-MAN,KZ,30,4689
2021-04-11,Mangystau Region,KZ-MAN,KZ,37,4726
2021-04-12,Mangystau Region,KZ-MAN,KZ,9,4735
2021-04-13,Mangystau Region,KZ-MAN,KZ,31,4766
2021-04-14,Mangystau Region,KZ-MAN,KZ,52,4818
2021-04-15,Mangystau Region,KZ-MAN,KZ,35,4853
2021-04-16,Mangystau Region,KZ-MAN,KZ,76,4929
2021-04-17,Mangystau Region,KZ-MAN,KZ,33,4962
2021-04-18,Mangystau Region,KZ-MAN,KZ,80,5042
2021-04-19,Mangystau Region,KZ-MAN,KZ,29,5071
2021-04-20,Mangystau Region,KZ-MAN,KZ,65,5136
2021-04-21,Mangystau Region,KZ-MAN,KZ,108,5244
2021-04-22,Mangystau Region,KZ-MAN,KZ,67,5311
2021-04-23,Mangystau Region,KZ-MAN,KZ,57,5368
2021-04-24,Mangystau Region,KZ-MAN,KZ,55,5423
2021-04-25,Mangystau Region,KZ-MAN,KZ,50,5473
2021-04-26,Mangystau Region,KZ-MAN,KZ,28,5501
2021-04-27,Mangystau Region,KZ-MAN,KZ,55,5556
2021-04-28,Mangystau Region,KZ-MAN,KZ,62,5618
2021-04-29,Mangystau Region,KZ-MAN,KZ,57,5675
2021-05-01,Mangystau Region,KZ-MAN,KZ,118,5793
2021-05-02,Mangystau Region,KZ-MAN,KZ,58,5851
2021-05-03,Mangystau Region,KZ-MAN,KZ,3,5854
2021-05-04,Mangystau Region,KZ-MAN,KZ,42,5896
2021-05-05,Mangystau Region,KZ-MAN,KZ,60,5956
2021-05-06,Mangystau Region,KZ-MAN,KZ,60,6016
2021-05-07,Mangystau Region,KZ-MAN,KZ,57,6073
2021-05-08,Mangystau Region,KZ-MAN,KZ,35,6108
2021-05-09,Mangystau Region,KZ-MAN,KZ,55,6163
2021-05-10,Mangystau Region,KZ-MAN,KZ,13,6176
2021-05-11,Mangystau Region,KZ-MAN,KZ,41,6217
2021-05-12,Mangystau Region,KZ-MAN,KZ,37,6254
2021-05-13,Mangystau Region,KZ-MAN,KZ,46,6300
2021-05-14,Mangystau Region,KZ-MAN,KZ,40,6340
2021-05-15,Mangystau Region,KZ-MAN,KZ,65,6405
2021-05-16,Mangystau Region,KZ-MAN,KZ,39,6444
2021-05-17,Mangystau Region,KZ-MAN,KZ,13,6457
2021-05-18,Mangystau Region,KZ-MAN,KZ,56,6513
2021-05-19,Mangystau Region,KZ-MAN,KZ,63,6576
2021-05-20,Mangystau Region,KZ-MAN,KZ,60,6636
2021-05-21,Mangystau Region,KZ-MAN,KZ,43,6679
2021-05-22,Mangystau Region,KZ-MAN,KZ,50,6729
2021-05-23,Mangystau Region,KZ-MAN,KZ,35,6764
2021-05-24,Mangystau Region,KZ-MAN,KZ,16,6780
2021-05-25,Mangystau Region,KZ-MAN,KZ,46,6826
2021-05-26,Mangystau Region,KZ-MAN,KZ,47,6873
2021-05-27,Mangystau Region,KZ-MAN,KZ,42,6915
2021-05-28,Mangystau Region,KZ-MAN,KZ,36,6951
2021-05-29,Mangystau Region,KZ-MAN,KZ,52,7003
2021-05-30,Mangystau Region,KZ-MAN,KZ,36,7039
2021-05-31,Mangystau Region,KZ-MAN,KZ,8,7047
2021-06-01,Mangystau Region,KZ-MAN,KZ,53,7100
2021-06-02,Mangystau Region,KZ-MAN,KZ,46,7146
2021-06-03,Mangystau Region,KZ-MAN,KZ,44,7190
2021-06-04,Mangystau Region,KZ-MAN,KZ,31,7221
2021-06-05,Mangystau Region,KZ-MAN,KZ,48,7269
2021-06-06,Mangystau Region,KZ-MAN,KZ,28,7297
2021-06-07,Mangystau Region,KZ-MAN,KZ,9,7306
2021-06-08,Mangystau Region,KZ-MAN,KZ,20,7326
2021-06-09,Mangystau Region,KZ-MAN,KZ,45,7371
2021-06-10,Mangystau Region,KZ-MAN,KZ,47,7418
2021-06-11,Mangystau Region,KZ-MAN,KZ,35,7453
2021-06-12,Mangystau Region,KZ-MAN,KZ,25,7478
2021-06-13,Mangystau Region,KZ-MAN,KZ,34,7512
2021-06-14,Mangystau Region,KZ-MAN,KZ,7,7519
2021-06-15,Mangystau Region,KZ-MAN,KZ,21,7540
2021-06-16,Mangystau Region,KZ-MAN,KZ,39,7579
2021-06-17,Mangystau Region,KZ-MAN,KZ,30,7609
2021-06-18,Mangystau Region,KZ-MAN,KZ,34,7643
2021-06-19,Mangystau Region,KZ-MAN,KZ,28,7671
2021-06-20,Mangystau Region,KZ-MAN,KZ,15,7686
2021-06-21,Mangystau Region,KZ-MAN,KZ,12,7698
2021-06-22,Mangystau Region,KZ-MAN,KZ,46,7744
2021-06-23,Mangystau Region,KZ-MAN,KZ,36,7780
2021-06-24,Mangystau Region,KZ-MAN,KZ,41,7821
2021-06-25,Mangystau Region,KZ-MAN,KZ,39,7860
2021-06-26,Mangystau Region,KZ-MAN,KZ,39,7899
2021-06-27,Mangystau Region,KZ-MAN,KZ,35,7934
2021-06-28,Mangystau Region,KZ-MAN,KZ,25,7959
2021-06-29,Mangystau Region,KZ-MAN,KZ,50,8009
2020-03-27,Pavlodar Region,KZ-PAV,KZ,1,1
2020-04-09,Pavlodar Region,KZ-PAV,KZ,2,3
2020-04-10,Pavlodar Region,KZ-PAV,KZ,1,4
2020-04-11,Pavlodar Region,KZ-PAV,KZ,5,9
2020-04-12,Pavlodar Region,KZ-PAV,KZ,1,10
2020-04-14,Pavlodar Region,KZ-PAV,KZ,1,11
2020-04-16,Pavlodar Region,KZ-PAV,KZ,2,13
2020-04-17,Pavlodar Region,KZ-PAV,KZ,2,15
2020-04-18,Pavlodar Region,KZ-PAV,KZ,3,18
2020-04-19,Pavlodar Region,KZ-PAV,KZ,8,26
2020-04-20,Pavlodar Region,KZ-PAV,KZ,7,33
2020-04-21,Pavlodar Region,KZ-PAV,KZ,1,34
2020-04-22,Pavlodar Region,KZ-PAV,KZ,4,38
2020-04-23,Pavlodar Region,KZ-PAV,KZ,20,58
2020-04-24,Pavlodar Region,KZ-PAV,KZ,18,76
2020-04-25,Pavlodar Region,KZ-PAV,KZ,15,91
2020-04-26,Pavlodar Region,KZ-PAV,KZ,4,95
2020-04-27,Pavlodar Region,KZ-PAV,KZ,15,110
2020-04-28,Pavlodar Region,KZ-PAV,KZ,10,120
2020-04-29,Pavlodar Region,KZ-PAV,KZ,7,127
2020-04-30,Pavlodar Region,KZ-PAV,KZ,2,129
2020-05-01,Pavlodar Region,KZ-PAV,KZ,16,145
2020-05-02,Pavlodar Region,KZ-PAV,KZ,5,150
2020-05-05,Pavlodar Region,KZ-PAV,KZ,2,152
2020-05-08,Pavlodar Region,KZ-PAV,KZ,2,154
2020-05-14,Pavlodar Region,KZ-PAV,KZ,1,155
2020-05-16,Pavlodar Region,KZ-PAV,KZ,7,162
2020-05-18,Pavlodar Region,KZ-PAV,KZ,3,165
2020-05-19,Pavlodar Region,KZ-PAV,KZ,2,167
2020-05-21,Pavlodar Region,KZ-PAV,KZ,9,176
2020-05-23,Pavlodar Region,KZ-PAV,KZ,1,177
2020-05-25,Pavlodar Region,KZ-PAV,KZ,10,187
2020-05-27,Pavlodar Region,KZ-PAV,KZ,4,191
2020-05-28,Pavlodar Region,KZ-PAV,KZ,1,192
2020-05-29,Pavlodar Region,KZ-PAV,KZ,5,197
2020-05-30,Pavlodar Region,KZ-PAV,KZ,8,205
2020-06-01,Pavlodar Region,KZ-PAV,KZ,1,206
2020-06-02,Pavlodar Region,KZ-PAV,KZ,11,217
2020-06-04,Pavlodar Region,KZ-PAV,KZ,7,224
2020-06-05,Pavlodar Region,KZ-PAV,KZ,5,229
2020-06-06,Pavlodar Region,KZ-PAV,KZ,13,242
2020-06-07,Pavlodar Region,KZ-PAV,KZ,15,257
2020-06-08,Pavlodar Region,KZ-PAV,KZ,11,268
2020-06-09,Pavlodar Region,KZ-PAV,KZ,16,284
2020-06-10,Pavlodar Region,KZ-PAV,KZ,2,286
2020-06-11,Pavlodar Region,KZ-PAV,KZ,10,296
2020-06-12,Pavlodar Region,KZ-PAV,KZ,2,298
2020-06-13,Pavlodar Region,KZ-PAV,KZ,35,333
2020-06-14,Pavlodar Region,KZ-PAV,KZ,13,346
2020-06-15,Pavlodar Region,KZ-PAV,KZ,3,349
2020-06-16,Pavlodar Region,KZ-PAV,KZ,34,383
2020-06-17,Pavlodar Region,KZ-PAV,KZ,41,424
2020-06-18,Pavlodar Region,KZ-PAV,KZ,13,437
2020-06-20,Pavlodar Region,KZ-PAV,KZ,12,449
2020-06-21,Pavlodar Region,KZ-PAV,KZ,20,469
2020-06-22,Pavlodar Region,KZ-PAV,KZ,31,500
2020-06-23,Pavlodar Region,KZ-PAV,KZ,21,521
2020-06-24,Pavlodar Region,KZ-PAV,KZ,33,554
2020-06-25,Pavlodar Region,KZ-PAV,KZ,25,579
2020-06-26,Pavlodar Region,KZ-PAV,KZ,14,593
2020-06-27,Pavlodar Region,KZ-PAV,KZ,37,630
2020-06-28,Pavlodar Region,KZ-PAV,KZ,44,674
2020-06-29,Pavlodar Region,KZ-PAV,KZ,35,709
2020-06-30,Pavlodar Region,KZ-PAV,KZ,31,740
2020-07-01,Pavlodar Region,KZ-PAV,KZ,399,1139
2020-07-02,Pavlodar Region,KZ-PAV,KZ,59,1198
2020-07-03,Pavlodar Region,KZ-PAV,KZ,37,1235
2020-07-04,Pavlodar Region,KZ-PAV,KZ,68,1303
2020-07-05,Pavlodar Region,KZ-PAV,KZ,52,1355
2020-07-06,Pavlodar Region,KZ-PAV,KZ,53,1408
2020-07-07,Pavlodar Region,KZ-PAV,KZ,52,1460
2020-07-08,Pavlodar Region,KZ-PAV,KZ,47,1507
2020-07-09,Pavlodar Region,KZ-PAV,KZ,57,1564
2020-07-10,Pavlodar Region,KZ-PAV,KZ,52,1616
2020-07-11,Pavlodar Region,KZ-PAV,KZ,59,1675
2020-07-12,Pavlodar Region,KZ-PAV,KZ,51,1726
2020-07-13,Pavlodar Region,KZ-PAV,KZ,77,1803
2020-07-14,Pavlodar Region,KZ-PAV,KZ,73,1876
2020-07-15,Pavlodar Region,KZ-PAV,KZ,88,1964
2020-07-16,Pavlodar Region,KZ-PAV,KZ,63,2027
2020-07-17,Pavlodar Region,KZ-PAV,KZ,83,2110
2020-07-18,Pavlodar Region,KZ-PAV,KZ,72,2182
2020-07-22,Pavlodar Region,KZ-PAV,KZ,333,2515
2020-08-06,Pavlodar Region,KZ-PAV,KZ,932,3447
2020-08-23,Pavlodar Region,KZ-PAV,KZ,330,3777
2020-08-24,Pavlodar Region,KZ-PAV,KZ,14,3791
2020-08-25,Pavlodar Region,KZ-PAV,KZ,6,3797
2020-08-26,Pavlodar Region,KZ-PAV,KZ,10,3807
2020-08-27,Pavlodar Region,KZ-PAV,KZ,7,3814
2020-08-28,Pavlodar Region,KZ-PAV,KZ,14,3828
2020-08-29,Pavlodar Region,KZ-PAV,KZ,6,3834
2020-08-31,Pavlodar Region,KZ-PAV,KZ,2,3836
2020-09-01,Pavlodar Region,KZ-PAV,KZ,1,3837
2020-09-02,Pavlodar Region,KZ-PAV,KZ,4,3841
2020-09-03,Pavlodar Region,KZ-PAV,KZ,4,3845
2020-09-04,Pavlodar Region,KZ-PAV,KZ,4,3849
2020-09-05,Pavlodar Region,KZ-PAV,KZ,5,3854
2020-09-06,Pavlodar Region,KZ-PAV,KZ,4,3858
2020-09-07,Pavlodar Region,KZ-PAV,KZ,2,3860
2020-09-08,Pavlodar Region,KZ-PAV,KZ,3,3863
2020-09-09,Pavlodar Region,KZ-PAV,KZ,3,3866
2020-09-10,Pavlodar Region,KZ-PAV,KZ,4,3870
2020-09-11,Pavlodar Region,KZ-PAV,KZ,2,3872
2020-09-12,Pavlodar Region,KZ-PAV,KZ,4,3876
2020-09-13,Pavlodar Region,KZ-PAV,KZ,1,3877
2020-09-14,Pavlodar Region,KZ-PAV,KZ,1,3878
2020-09-15,Pavlodar Region,KZ-PAV,KZ,1,3879
2020-09-16,Pavlodar Region,KZ-PAV,KZ,5,3884
2020-09-17,Pavlodar Region,KZ-PAV,KZ,2,3886
2020-09-18,Pavlodar Region,KZ-PAV,KZ,1,3887
2020-09-19,Pavlodar Region,KZ-PAV,KZ,2,3889
2020-09-20,Pavlodar Region,KZ-PAV,KZ,1,3890
2020-09-23,Pavlodar Region,KZ-PAV,KZ,3,3893
2020-09-24,Pavlodar Region,KZ-PAV,KZ,4,3897
2020-09-25,Pavlodar Region,KZ-PAV,KZ,4,3901
2020-09-26,Pavlodar Region,KZ-PAV,KZ,4,3905
2020-09-27,Pavlodar Region,KZ-PAV,KZ,6,3911
2020-09-28,Pavlodar Region,KZ-PAV,KZ,6,3917
2020-09-29,Pavlodar Region,KZ-PAV,KZ,6,3923
2020-09-30,Pavlodar Region,KZ-PAV,KZ,7,3930
2020-10-01,Pavlodar Region,KZ-PAV,KZ,6,3936
2020-10-02,Pavlodar Region,KZ-PAV,KZ,4,3940
2020-10-03,Pavlodar Region,KZ-PAV,KZ,3,3943
2020-10-04,Pavlodar Region,KZ-PAV,KZ,7,3950
2020-10-05,Pavlodar Region,KZ-PAV,KZ,5,3955
2020-10-06,Pavlodar Region,KZ-PAV,KZ,4,3959
2020-10-07,Pavlodar Region,KZ-PAV,KZ,7,3966
2020-10-08,Pavlodar Region,KZ-PAV,KZ,9,3975
2020-10-09,Pavlodar Region,KZ-PAV,KZ,9,3984
2020-10-10,Pavlodar Region,KZ-PAV,KZ,8,3992
2020-10-11,Pavlodar Region,KZ-PAV,KZ,6,3998
2020-10-12,Pavlodar Region,KZ-PAV,KZ,1,3999
2020-10-13,Pavlodar Region,KZ-PAV,KZ,5,4004
2020-10-14,Pavlodar Region,KZ-PAV,KZ,11,4015
2020-10-15,Pavlodar Region,KZ-PAV,KZ,12,4027
2020-10-16,Pavlodar Region,KZ-PAV,KZ,11,4038
2020-10-17,Pavlodar Region,KZ-PAV,KZ,13,4051
2020-10-18,Pavlodar Region,KZ-PAV,KZ,11,4062
2020-10-19,Pavlodar Region,KZ-PAV,KZ,11,4073
2020-10-20,Pavlodar Region,KZ-PAV,KZ,10,4083
2020-10-21,Pavlodar Region,KZ-PAV,KZ,12,4095
2020-10-22,Pavlodar Region,KZ-PAV,KZ,20,4115
2020-10-23,Pavlodar Region,KZ-PAV,KZ,16,4131
2020-10-24,Pavlodar Region,KZ-PAV,KZ,13,4144
2020-10-25,Pavlodar Region,KZ-PAV,KZ,12,4156
2020-10-26,Pavlodar Region,KZ-PAV,KZ,14,4170
2020-10-27,Pavlodar Region,KZ-PAV,KZ,14,4184
2020-10-29,Pavlodar Region,KZ-PAV,KZ,12,4196
2020-10-30,Pavlodar Region,KZ-PAV,KZ,23,4219
2020-10-31,Pavlodar Region,KZ-PAV,KZ,25,4244
2020-11-01,Pavlodar Region,KZ-PAV,KZ,27,4271
2020-11-05,Pavlodar Region,KZ-PAV,KZ,229,4500
2020-11-06,Pavlodar Region,KZ-PAV,KZ,64,4564
2020-11-07,Pavlodar Region,KZ-PAV,KZ,63,4627
2020-11-08,Pavlodar Region,KZ-PAV,KZ,61,4688
2020-11-09,Pavlodar Region,KZ-PAV,KZ,47,4735
2020-11-10,Pavlodar Region,KZ-PAV,KZ,52,4787
2020-11-11,Pavlodar Region,KZ-PAV,KZ,49,4836
2020-11-12,Pavlodar Region,KZ-PAV,KZ,49,4885
2020-11-13,Pavlodar Region,KZ-PAV,KZ,49,4934
2020-11-14,Pavlodar Region,KZ-PAV,KZ,50,4984
2020-11-15,Pavlodar Region,KZ-PAV,KZ,49,5033
2020-11-16,Pavlodar Region,KZ-PAV,KZ,50,5083
2020-11-17,Pavlodar Region,KZ-PAV,KZ,61,5144
2020-11-18,Pavlodar Region,KZ-PAV,KZ,65,5209
2020-11-19,Pavlodar Region,KZ-PAV,KZ,85,5294
2020-11-20,Pavlodar Region,KZ-PAV,KZ,95,5389
2020-11-21,Pavlodar Region,KZ-PAV,KZ,93,5482
2020-11-22,Pavlodar Region,KZ-PAV,KZ,98,5580
2020-11-23,Pavlodar Region,KZ-PAV,KZ,108,5688
2020-11-24,Pavlodar Region,KZ-PAV,KZ,112,5800
2020-11-25,Pavlodar Region,KZ-PAV,KZ,110,5910
2020-11-26,Pavlodar Region,KZ-PAV,KZ,107,6017
2020-11-27,Pavlodar Region,KZ-PAV,KZ,117,6134
2020-11-28,Pavlodar Region,KZ-PAV,KZ,120,6254
2020-11-29,Pavlodar Region,KZ-PAV,KZ,121,6375
2020-11-30,Pavlodar Region,KZ-PAV,KZ,94,6469
2020-12-01,Pavlodar Region,KZ-PAV,KZ,106,6575
2020-12-02,Pavlodar Region,KZ-PAV,KZ,99,6674
2020-12-03,Pavlodar Region,KZ-PAV,KZ,106,6780
2020-12-04,Pavlodar Region,KZ-PAV,KZ,112,6892
2020-12-05,Pavlodar Region,KZ-PAV,KZ,110,7002
2020-12-06,Pavlodar Region,KZ-PAV,KZ,106,7108
2020-12-07,Pavlodar Region,KZ-PAV,KZ,104,7212
2020-12-08,Pavlodar Region,KZ-PAV,KZ,98,7310
2020-12-09,Pavlodar Region,KZ-PAV,KZ,98,7408
2020-12-10,Pavlodar Region,KZ-PAV,KZ,90,7498
2020-12-11,Pavlodar Region,KZ-PAV,KZ,83,7581
2020-12-12,Pavlodar Region,KZ-PAV,KZ,80,7661
2020-12-13,Pavlodar Region,KZ-PAV,KZ,73,7734
2020-12-14,Pavlodar Region,KZ-PAV,KZ,71,7805
2020-12-15,Pavlodar Region,KZ-PAV,KZ,80,7885
2020-12-16,Pavlodar Region,KZ-PAV,KZ,88,7973
2020-12-17,Pavlodar Region,KZ-PAV,KZ,98,8071
2020-12-18,Pavlodar Region,KZ-PAV,KZ,95,8166
2020-12-19,Pavlodar Region,KZ-PAV,KZ,80,8246
2020-12-20,Pavlodar Region,KZ-PAV,KZ,75,8321
2020-12-21,Pavlodar Region,KZ-PAV,KZ,68,8389
2020-12-22,Pavlodar Region,KZ-PAV,KZ,66,8455
2020-12-23,Pavlodar Region,KZ-PAV,KZ,60,8515
2020-12-24,Pavlodar Region,KZ-PAV,KZ,93,8608
2020-12-25,Pavlodar Region,KZ-PAV,KZ,90,8698
2020-12-26,Pavlodar Region,KZ-PAV,KZ,79,8777
2020-12-27,Pavlodar Region,KZ-PAV,KZ,65,8842
2020-12-28,Pavlodar Region,KZ-PAV,KZ,58,8900
2020-12-29,Pavlodar Region,KZ-PAV,KZ,65,8965
2020-12-30,Pavlodar Region,KZ-PAV,KZ,72,9037
2020-12-31,Pavlodar Region,KZ-PAV,KZ,94,9131
2021-01-01,Pavlodar Region,KZ-PAV,KZ,113,9244
2021-01-02,Pavlodar Region,KZ-PAV,KZ,92,9336
2021-01-03,Pavlodar Region,KZ-PAV,KZ,72,9408
2021-01-04,Pavlodar Region,KZ-PAV,KZ,40,9448
2021-01-05,Pavlodar Region,KZ-PAV,KZ,55,9503
2021-01-06,Pavlodar Region,KZ-PAV,KZ,75,9578
2021-01-07,Pavlodar Region,KZ-PAV,KZ,87,9665
2021-01-08,Pavlodar Region,KZ-PAV,KZ,114,9779
2021-01-09,Pavlodar Region,KZ-PAV,KZ,113,9892
2021-01-10,Pavlodar Region,KZ-PAV,KZ,65,9957
2021-01-11,Pavlodar Region,KZ-PAV,KZ,23,9980
2021-01-12,Pavlodar Region,KZ-PAV,KZ,48,10028
2021-01-13,Pavlodar Region,KZ-PAV,KZ,70,10098
2021-01-14,Pavlodar Region,KZ-PAV,KZ,75,10173
2021-01-15,Pavlodar Region,KZ-PAV,KZ,110,10283
2021-01-16,Pavlodar Region,KZ-PAV,KZ,135,10418
2021-01-17,Pavlodar Region,KZ-PAV,KZ,155,10573
2021-01-18,Pavlodar Region,KZ-PAV,KZ,150,10723
2021-01-19,Pavlodar Region,KZ-PAV,KZ,151,10874
2021-01-20,Pavlodar Region,KZ-PAV,KZ,140,11014
2021-01-21,Pavlodar Region,KZ-PAV,KZ,235,11249
2021-01-22,Pavlodar Region,KZ-PAV,KZ,226,11475
2021-01-23,Pavlodar Region,KZ-PAV,KZ,220,11695
2021-01-24,Pavlodar Region,KZ-PAV,KZ,217,11912
2021-01-25,Pavlodar Region,KZ-PAV,KZ,197,12109
2021-01-26,Pavlodar Region,KZ-PAV,KZ,219,12328
2021-01-27,Pavlodar Region,KZ-PAV,KZ,221,12549
2021-01-28,Pavlodar Region,KZ-PAV,KZ,296,12845
2021-01-29,Pavlodar Region,KZ-PAV,KZ,267,13112
2021-01-30,Pavlodar Region,KZ-PAV,KZ,252,13364
2021-01-31,Pavlodar Region,KZ-PAV,KZ,246,13610
2021-02-01,Pavlodar Region,KZ-PAV,KZ,238,13848
2021-02-02,Pavlodar Region,KZ-PAV,KZ,235,14083
2021-02-03,Pavlodar Region,KZ-PAV,KZ,230,14313
2021-02-04,Pavlodar Region,KZ-PAV,KZ,225,14538
2021-02-05,Pavlodar Region,KZ-PAV,KZ,223,14761
2021-02-06,Pavlodar Region,KZ-PAV,KZ,221,14982
2021-02-07,Pavlodar Region,KZ-PAV,KZ,222,15204
2021-02-08,Pavlodar Region,KZ-PAV,KZ,208,15412
2021-02-09,Pavlodar Region,KZ-PAV,KZ,195,15607
2021-02-10,Pavlodar Region,KZ-PAV,KZ,180,15787
2021-02-11,Pavlodar Region,KZ-PAV,KZ,163,15950
2021-02-12,Pavlodar Region,KZ-PAV,KZ,150,16100
2021-02-13,Pavlodar Region,KZ-PAV,KZ,130,16230
2021-02-14,Pavlodar Region,KZ-PAV,KZ,101,16331
2021-02-15,Pavlodar Region,KZ-PAV,KZ,80,16411
2021-02-16,Pavlodar Region,KZ-PAV,KZ,100,16511
2021-02-17,Pavlodar Region,KZ-PAV,KZ,114,16625
2021-02-18,Pavlodar Region,KZ-PAV,KZ,103,16728
2021-02-19,Pavlodar Region,KZ-PAV,KZ,111,16839
2021-02-20,Pavlodar Region,KZ-PAV,KZ,100,16939
2021-02-21,Pavlodar Region,KZ-PAV,KZ,96,17035
2021-02-22,Pavlodar Region,KZ-PAV,KZ,93,17128
2021-02-23,Pavlodar Region,KZ-PAV,KZ,90,17218
2021-02-24,Pavlodar Region,KZ-PAV,KZ,80,17298
2021-02-25,Pavlodar Region,KZ-PAV,KZ,78,17376
2021-02-26,Pavlodar Region,KZ-PAV,KZ,79,17455
2021-02-27,Pavlodar Region,KZ-PAV,KZ,80,17535
2021-02-28,Pavlodar Region,KZ-PAV,KZ,82,17617
2021-03-01,Pavlodar Region,KZ-PAV,KZ,77,17694
2021-03-02,Pavlodar Region,KZ-PAV,KZ,445,18139
2021-03-03,Pavlodar Region,KZ-PAV,KZ,63,18202
2021-03-04,Pavlodar Region,KZ-PAV,KZ,56,18258
2021-03-05,Pavlodar Region,KZ-PAV,KZ,53,18311
2021-03-06,Pavlodar Region,KZ-PAV,KZ,52,18363
2021-03-07,Pavlodar Region,KZ-PAV,KZ,50,18413
2021-03-08,Pavlodar Region,KZ-PAV,KZ,50,18463
2021-03-09,Pavlodar Region,KZ-PAV,KZ,46,18509
2021-03-10,Pavlodar Region,KZ-PAV,KZ,43,18552
2021-03-16,Pavlodar Region,KZ-PAV,KZ,45,18597
2021-03-17,Pavlodar Region,KZ-PAV,KZ,44,18641
2021-03-18,Pavlodar Region,KZ-PAV,KZ,47,18688
2021-03-19,Pavlodar Region,KZ-PAV,KZ,46,18734
2021-03-20,Pavlodar Region,KZ-PAV,KZ,40,18774
2021-03-21,Pavlodar Region,KZ-PAV,KZ,37,18811
2021-03-22,Pavlodar Region,KZ-PAV,KZ,33,18844
2021-03-23,Pavlodar Region,KZ-PAV,KZ,29,18873
