Region/Country/Area,Land,Year,Series,Value,Footnotes,Source
368,Iraq,2018,Important sites for terrestrial biodiversity protected (% of total sites protected),5.1000,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCWC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, May 2018."
372,Ireland,2005,Land area (thousand hectares),6889.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
372,Ireland,2005,Arable land (thousand hectares),1184.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
372,Ireland,2005,Permanent crops (thousand hectares),3.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
372,Ireland,2005,Forest cover (thousand hectares),695.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
372,Ireland,2005,Arable land (% of total land area),17.2000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
372,Ireland,2005,Permanent crops (% of total land area),0.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
372,Ireland,2005,Forest cover (% of total land area),10.1000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
372,Ireland,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),86.7200,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCWC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, May 2018."
372,Ireland,2010,Land area (thousand hectares),6889.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
372,Ireland,2010,Arable land (thousand hectares),1011.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
372,Ireland,2010,Permanent crops (thousand hectares),2.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
372,Ireland,2010,Forest cover (thousand hectares),726.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
372,Ireland,2010,Arable land (% of total land area),14.7000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
372,Ireland,2010,Permanent crops (% of total land area),0.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
372,Ireland,2010,Forest cover (% of total land area),10.5000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
372,Ireland,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),89.3000,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCWC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, May 2018."
372,Ireland,2016,Land area (thousand hectares),6889.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
372,Ireland,2016,Arable land (thousand hectares),446.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
372,Ireland,2016,Permanent crops (thousand hectares),1.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
372,Ireland,2016,Forest cover (thousand hectares),760.0000,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
372,Ireland,2016,Arable land (% of total land area),6.5000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
372,Ireland,2016,Permanent crops (% of total land area),0.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
372,Ireland,2016,Forest cover (% of total land area),11.0000,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
372,Ireland,2016,Important sites for terrestrial biodiversity protected (% of total sites protected),89.9300,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCWC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, May 2018."
372,Ireland,2018,Important sites for terrestrial biodiversity protected (% of total sites protected),89.9300,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCWC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, May 2018."
833,Isle of Man,2005,Land area (thousand hectares),57.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
833,Isle of Man,2005,Arable land (thousand hectares),18.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
833,Isle of Man,2005,Forest cover (thousand hectares),3.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
833,Isle of Man,2005,Arable land (% of total land area),31.2000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
833,Isle of Man,2005,Forest cover (% of total land area),6.1000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
833,Isle of Man,2010,Land area (thousand hectares),57.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
833,Isle of Man,2010,Arable land (thousand hectares),25.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
833,Isle of Man,2010,Forest cover (thousand hectares),3.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
833,Isle of Man,2010,Arable land (% of total land area),44.5000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
833,Isle of Man,2010,Forest cover (% of total land area),6.1000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
833,Isle of Man,2016,Land area (thousand hectares),57.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
833,Isle of Man,2016,Arable land (thousand hectares),24.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
833,Isle of Man,2016,Forest cover (thousand hectares),3.0000,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
833,Isle of Man,2016,Arable land (% of total land area),41.2000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
833,Isle of Man,2016,Forest cover (% of total land area),6.1000,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
376,Israel,2005,Land area (thousand hectares),2164.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
376,Israel,2005,Arable land (thousand hectares),311.0000,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
376,Israel,2005,Permanent crops (thousand hectares),70.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
376,Israel,2005,Forest cover (thousand hectares),155.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
376,Israel,2005,Arable land (% of total land area),14.4000,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
376,Israel,2005,Permanent crops (% of total land area),3.2000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
376,Israel,2005,Forest cover (% of total land area),7.2000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
376,Israel,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),13.8400,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCWC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, May 2018."
376,Israel,2010,Land area (thousand hectares),2164.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
376,Israel,2010,Arable land (thousand hectares),294.0000,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
376,Israel,2010,Permanent crops (thousand hectares),77.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
376,Israel,2010,Forest cover (thousand hectares),154.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
376,Israel,2010,Arable land (% of total land area),13.6000,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
376,Israel,2010,Permanent crops (% of total land area),3.6000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
376,Israel,2010,Forest cover (% of total land area),7.1000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
376,Israel,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),15.6000,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCWC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, May 2018."
376,Israel,2016,Land area (thousand hectares),2164.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
376,Israel,2016,Arable land (thousand hectares),295.0000,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
376,Israel,2016,Permanent crops (thousand hectares),97.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
